"REF_DATE","GEO","DGUID","Operational and financial statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-12","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","82.8","","","","1"
"2023-12","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","177","","","","0"
"2023-12","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","612347","","","","0"
"2023-12","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2525674","","","","0"
"2024-01","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6774","","","","0"
"2024-01","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","18631717","","","","0"
"2024-01","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","22409373","","","","0"
"2024-01","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","83.1","","","","1"
"2024-01","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","184","","","","0"
"2024-01","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","622968","","","","0"
"2024-01","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2319128","","","","0"
"2024-02","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6696","","","","0"
"2024-02","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","18015772","","","","0"
"2024-02","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","21329680","","","","0"
"2024-02","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","84.5","","","","1"
"2024-02","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","174","","","","0"
"2024-02","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","577863","","","","0"
"2024-02","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2190428","","","","0"
"2024-03","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","7584","","","","0"
"2024-03","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","20527545","","","","0"
"2024-03","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","23831671","","","","0"
"2024-03","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","86.1","","","","1"
"2024-03","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","193","","","","0"
"2024-03","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","607691","","","","0"
"2024-03","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2679357","","","","0"
"2024-04","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","7001","","","","0"
"2024-04","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","18644080","","","","0"
"2024-04","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","22165109","","","","0"
"2024-04","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","84.1","","","","1"
"2024-04","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","177","","","","0"
"2024-04","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","623712","","","","0"
"2024-04","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2296654","","","","0"
"2024-05","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","7265","","","","0"
"2024-05","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","19798151","","","","0"
"2024-05","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","23428633","","","","0"
"2024-05","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","84.5","","","","1"
"2024-05","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","184","","","","0"
"2024-05","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","660819","","","","0"
"2024-05","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2446163","","","","0"
"2024-06","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","7491","","","","0"
"2024-06","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","20947847","","","","0"
"2024-06","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","24210428","","","","0"
"2024-06","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","86.5","","","","1"
"2024-06","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","187","","","","0"
"2024-06","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","681376","","","","0"
"2024-06","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2657318","","","","0"
"2024-07","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","8316","","","","0"
"2024-07","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","23551000","","","","0"
"2024-07","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","26754892","","","","0"
"2024-07","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","88.0","","","","1"
"2024-07","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","204","","","","0"
"2024-07","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","741231","","","","0"
"2024-07","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2973441","","","","0"
"2024-08","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","8457","","","","0"
"2024-08","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","23841207","","","","0"
"2024-08","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","26805442","","","","0"
"2024-08","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","88.9","","","","1"
"2024-08","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","204","","","","0"
"2024-08","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","744790","","","","0"
"2024-08","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2977253","","","","0"
"2024-09","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","7060","","","","0"
"2024-09","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","19970857","","","","0"
"2024-09","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","24090295","","","","0"
"2024-09","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","82.9","","","","1"
"2024-09","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","183","","","","0"
"2024-09","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","676796","","","","0"
"2024-09","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2467706","","","","0"
"2024-10","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6991","","","","0"
"2024-10","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","18738364","","","","0"
"2024-10","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","22555238","","","","0"
"2024-10","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","83.1","","","","1"
"2024-10","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","175","","","","0"
"2024-10","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","639833","","","","0"
"2024-10","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2393221","","","","0"
"2024-11","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6493","","","","0"
"2024-11","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","16843820","","","","0"
"2024-11","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","20458049","","","","0"
"2024-11","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","82.3","","","","1"
"2024-11","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","167","","","","0"
"2024-11","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","586921","","","","0"
"2024-11","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2167402","","","","0"
"2024-12","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","7319","","","","0"
"2024-12","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","19560048","","","","0"
"2024-12","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","23515136","","","","0"
"2024-12","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","83.2","","","","1"
"2024-12","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","192","","","","0"
"2024-12","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","727980","","","","0"
"2024-12","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2881379","","","","0"
"2025-01","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6904","","","","0"
"2025-01","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","19046918","","","","0"
"2025-01","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","23501147","","","","0"
"2025-01","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","81.0","","","","1"
"2025-01","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","191","","","","0"
"2025-01","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","673460","","","","0"
"2025-01","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2396178","","","","0"
"2025-02","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","6486","","","","0"
"2025-02","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","17445830","","","","0"
"2025-02","Canada","2021A000011124","Available seat-kilometres","Number","223","thousands","3","v107645152","1.10","20778242","","","","0"
"2025-02","Canada","2021A000011124","Load factor","Percent","239","units","0","v107645153","1.11","84.0","","","","1"
"2025-02","Canada","2021A000011124","Hours flown","Number","223","thousands","3","v11747","1.5","170","","","","0"
"2025-02","Canada","2021A000011124","Turbo fuel consumed","Litres","203","thousands","3","v11748","1.6","585660","","","","0"
"2025-02","Canada","2021A000011124","Total operating revenues","Dollars","81","thousands","3","v11749","1.7","2134205","","","","0"
"2025-03","Canada","2021A000011124","Passengers","Number","223","thousands","3","v11743","1.1","7453","","","","0"
"2025-03","Canada","2021A000011124","Passenger-kilometres","Number","223","thousands","3","v11744","1.2","20264970","","","","0"
